Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 18,30,"['“', '’', 'rather', 'nothing', 'something', '’', 'quite', 'right', ',', '”', 'Caramanica', 'wrote', 'review', 'Ocean', '’', 'Panorama', 'performance', '.']",18,"['He', 'd', 'do', 'than', 'do', 'that', 's', 'not', 'in', 'his', 'of', 's']",12,0.4,
Sentence 19,67,"['“', 'nothing', 'also', 'become', ',', 'era', 'blithe', 'ubiquity', ',', 'daring', 'quite', 'perversely', 'loud', 'kind', 'performance.', '”', 'quiet', 'made', 'Ocean', '’', 'stock', 'rise', ',', 'might', 'widely', 'panned', ',', 'self-admittedly', '“', 'chaotic', '”', 'comeback', 'performance', 'Coachella', '—', 'decision', 'pull', 'second', 'weekend', '—', 'pushed', 'stock', 'back', '?']",44,"['And', 'doing', 'has', 'in', 'this', 'of', 'a', 'and', 'of', 'If', 'being', 's', 'his', 'at', 'and', 'his', 'to', 'out', 'of', 'the', 'have', 'his', 'down']",23,0.34,
Sentence 20,18,"['“', 'flopped', ',', '”', 'said', 'one', 'prominent', 'booking', 'agent', 'spoke', 'condition', 'anonymity', '.']",13,"['He', 'who', 'on', 'the', 'of']",5,0.28,
Sentence 21,24,"['“', 'career-ender', '—', 'fallible', ',', 'over-confident', '35-year-old', 'young', 'man', 'one', 'public', 'blemish', 'otherwise', 'brilliant', 'career', '?']",16,"['Is', 'that', 'a', 'being', 'a', 'with', 'in', 'an']",8,0.33,
Sentence 22,4,"['course', 'not…', '.']",3,['Of'],1,0.25,
Sentence 23,58,"['decade', 'brilliant', 'songwriting', 'performance', ',', 'entitled', 'make', 'mistake', 'two.', '”', 'Whether', 'Ocean', '’', 'Coachella', 'set', 'bad', 'misunderstood', 'point', 'debate', ',', 'widely', 'negative', 'reception', 'seemingly', 'enough', 'make', 'back', 'festival', '’', 'second', 'weekend', '.']",32,"['After', 'more', 'than', 'a', 'of', 'and', 'he', 'is', 'to', 'a', 'or', 's', 'was', 'or', 'is', 'a', 'of', 'but', 'the', 'was', 'to', 'him', 'out', 'of', 'the', 's']",26,0.45,
Sentence 24,40,"['many', 'acts', ',', 'show', 'like', 'would', 'major', 'reputational', 'hit', ',', 'causing', 'fans', 'second-guess', 'attending', 'future', 'festival', '’', 'booked', '—', 'promoters', 'think', 'twice', 'booking', '.']",24,"['For', 'a', 'this', 'be', 'a', 'to', 'a', 'he', 's', 'on', 'or', 'to', 'about', 'him', 'at', 'all']",16,0.4,
Sentence 25,18,"['“', 'releases', '[', 'new', ']', 'music', ',', 'gon', 'na', 'give', 'listen', '?']",12,"['When', 'he', 'am', 'I', 'it', 'a']",6,0.33,
Sentence 26,2,"['Yes', '.']",2,[],0,0.0,
Sentence 27,21,"['[', ']', 'announces', 'tour', 'date', ',', 'going', 'hesitant', 'go', 'see', '?']",11,"['But', 'if', 'he', 'a', 'am', 'I', 'to', 'be', 'to', 'him']",10,0.48,
Sentence 28,29,"['…', '’', 'risk', ',', '”', 'says', 'Adrian', 'Romo', ',', '29', ',', 'traveled', 'Houston', 'see', 'Ocean', 'perform', 'Coachella', '’', 'second', 'weekend', '.']",21,"['It', 's', 'a', 'who', 'from', 'to', 'at', 's']",8,0.28,
Sentence 29,26,"['“', 'fans', 'waiting', 'however', 'many', 'years', ',', 'biggest', 'stage', 'world', ',', '?']",12,"['Your', 'have', 'been', 'for', 'you', 'have', 'the', 'in', 'the', 'and', 'then', 'you', 'do', 'that']",14,0.54,
Sentence 30,15,"['’', 'like', ',', 'expect', 'future', '?']",6,"['It', 's', 'what', 'can', 'I', 'from', 'you', 'in', 'the']",9,0.6,
Sentence 31,23,"['makes', 'look', 'little', 'bit', 'differently.', '”', '“', '’', 'excited', '[', ']', 'anymore', '.']",13,"['It', 'you', 'at', 'it', 'a', 'I', 'm', 'not', 'about', 'him']",10,0.43,
Sentence 32,17,"['lost', 'fan', ',', '”', 'adds', 'Romo', '’', 'boyfriend', ',', 'Oren', 'Rosenbaum', ',', '27', '.']",14,"['He', 'a', 's']",3,0.18,
Sentence 33,49,"['“', 'promoter', ',', 'considering', 'comparable', 'artist', 'festival', ',', '’', 'probably', 'going', 'go', 'comparable', 'artist', 'trust', 'shaken', ',', '”', 'says', 'booking', 'agent', 'Malachai', 'Johns', 'Allive', 'talent', 'agency', '.']",27,"['If', 'I', 'am', 'a', 'who', 'is', 'him', 'or', 'a', 'for', 'my', 'I', 'm', 'to', 'with', 'the', 'because', 'my', 'has', 'been', 'with', 'the']",22,0.45,
Sentence 34,66,"['Ocean', '’', 'profile', 'thrived', 'limelight', ',', 'however', ',', '’', 'stretch', 'imagine', 'Coachella', 'set', 'driving', 'fan', 'interest', 'next', ',', 'even', 'witness', 'another', 'performance', 'supposedly', 'bad', 'set', '—', 'livestreamed', 'festival', '’', 'YouTube', 'feed', ',', 'originally', 'planned', '—', '.']",36,"['s', 'has', 'out', 'of', 'the', 'and', 'it', 's', 'not', 'a', 'to', 'his', 'further', 'in', 'what', 'he', 'does', 'or', 'to', 'of', 'this', 'which', 'was', 'not', 'on', 'the', 's', 'as', 'for', 'themselves']",30,0.45,
Sentence 35,38,"['Streams', 'singer', '’', 'music', 'increased', '94', '%', 'days', 'following', 'festival', ',', 'much', 'fans', '’', 'excitement', 'teased', 'brief', 'mention', '“', 'new', 'album', '”', 'performance', '.']",24,"['for', 'the', 's', 'in', 'the', 'the', 'and', 'to', 'he', 'a', 'of', 'a', 'during', 'his']",14,0.37,
Sentence 36,45,"['“', '[', 'Ocean', ']', '’', 'planning', 'replicate', 'Coachella', 'festivals', 'summer', 'cash', '—', '’', 'concerts', 'calendar', 'entire', 'year', ',', '”', 'says', 'source', 'close', 'artist', '.']",24,"['wasn', 't', 'to', 'at', 'other', 'this', 'and', 'in', 'he', 'doesn', 't', 'have', 'any', 'other', 'on', 'his', 'for', 'the', 'a', 'to', 'the']",21,0.47,
Sentence 37,38,"['$', '4', 'million', 'per', 'set', 'Ocean', 'receive', ',', 'much', 'money', 'spent', 'production', 'elaborate', 'set', 'used', 'due', 'Ocean', '’', 'ankle', 'injury', '.']",21,"['As', 'for', 'the', 'was', 'to', 'of', 'that', 'was', 'on', 'the', 'of', 'an', 'that', 'was', 'not', 'to', 's']",17,0.45,
