Stanza Average of sentiment score for all sentences,Stanza Maximum sentiment score,Stanza Minimum sentiment score,Stanza Standard deviation,Vader average scores,Vader maximum scores,Vader minimum scores,Vader standard deviation scores,MPQA average scores,MPQA maximum scores,MPQA minimum scores,MPQA standard deviation scores,Sentiwordnet score
0.88,2,0,0.43969686527576396,[0.10877778 0.812      0.07922222],[0.375 1.    0.474],[0.    0.526 0.   ],[0.11057203 0.16603413 0.15822331],-0.0625,1,-1,0.8267972847076845,-0.026418604651162792
