Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 1,18,"['Hickory', 'neighbors', ':', 'Obituaries', 'May', '2', 'Read', 'obituaries', 'published', 'today', 'Hickory', 'Daily', 'Record', '.']",14,"['for', 'through', 'the', 'in']",4,0.22,
Sentence 2,7,"['Subscribe', 'Daily', 'Headlines', 'newsletter', '.']",5,"['to', 'our']",2,0.29,
Sentence 3,11,"['Read', 'obituaries', 'published', 'today', 'Hickory', 'Daily', 'Record', '.']",8,"['through', 'the', 'in']",3,0.27,
Sentence 4,46,"['(', '2', ')', 'updates', 'series', 'since', 'Updated', 'May', '2', ',', '2023', 'Gordon', 'Lightfoot', ',', 'Canada', '’', 'legendary', 'folk', 'singer-songwriter', 'whose', 'hits', 'include', '“', 'Early', 'Morning', 'Rain', '”', '“', 'Wreck', 'Edmund', 'Fitzgerald', ',', '”', 'died', 'age', '84', '.']",37,"['to', 'this', 's', 'and', 'The', 'of', 'the', 'has', 'at']",9,0.2,
Sentence 5,15,"['Family', 'representative', 'Victoria', 'Lord', 'said', 'musician', 'died', 'Toronto', 'hospital', 'early', 'Monday', '.']",12,"['the', 'at', 'a']",3,0.2,
Sentence 6,33,"['Gordon', 'Lightfoot', ',', 'Canada', '’', 'legendary', 'folk', 'singer-songwriter', 'whose', 'hits', 'include', '“', 'Early', 'Morning', 'Rain', '”', '“', 'Wreck', 'Edmund', 'Fitzgerald', ',', '”', 'died', 'age', '84', '.']",26,"['s', 'and', 'The', 'of', 'the', 'has', 'at']",7,0.21,
Sentence 7,15,"['Family', 'representative', 'Victoria', 'Lord', 'said', 'musician', 'died', 'Toronto', 'hospital', 'early', 'Monday', '.']",12,"['the', 'at', 'a']",3,0.2,
Sentence 8,32,"['Walter', 'Clyde', 'Taylor', ',', 'Jr.June', '30', ',', '1933', '-', 'April', '29', ',', '2023Walter', 'Clyde', 'Taylor', ',', 'Jr.', ',', '89', ',', 'Hickory', ',', 'passed', 'away', 'Saturday', ',', 'April', '29', ',', '2023', '.']",31,['of'],1,0.03,
Sentence 9,11,"['Funeral', '…', 'Get', 'up-to-the-minute', 'news', 'sent', 'straight', 'device', '.']",9,"['to', 'your']",2,0.18,
