Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 19,25,"['Walker', 'allowed', 'solicit', 'donations', 'super', 'PAC', 'excess', 'federal', 'limits', ',', 'amount', 'money', 'explicitly', '.']",14,"['was', 'not', 'to', 'for', 'the', 'in', 'of', 'which', 'this', 'of', 'was']",11,0.44,
Sentence 20,29,"['McHugh', '’', 'concern', ';', 'worried', 'hundreds', 'thousands', 'dollars', 'boss', 'wired', 'HR', 'Talent', 'March', '.']",14,"['But', 'that', 'was', 'not', 's', 'he', 'was', 'about', 'the', 'of', 'of', 'his', 'had', 'to', 'in']",15,0.52,
Sentence 21,28,"['“', 'need', 'assistance', 'get', 'prior', 'contributions', 'made', 'HR', 'Talent', 'account', 'March', 'corrected', ',', '”', 'McHugh', 'concluded', 'email', '.']",18,"['We', 'will', 'your', 'to', 'the', 'to', 'the', 'in', 'in', 'the']",10,0.36,
Sentence 22,21,"['Walker', '’', 'campaign', 'battered', 'jump', 'hurricane', 'controversies', ',', 'situation', 'stands', '.']",11,"['While', 's', 'was', 'from', 'the', 'by', 'a', 'of', 'this', 'out']",10,0.48,
Sentence 23,33,"['According', 'legal', 'experts', 'spoke', 'Daily', 'Beast', 'article', ',', 'scheme', 'appears', 'illegal—it', 'appears', 'unparalleled', 'audacity', 'scope', '.']",16,"['to', 'the', 'who', 'to', 'The', 'for', 'this', 'this', 'to', 'not', 'just', 'be', 'to', 'be', 'in', 'its', 'and']",17,0.52,
Sentence 24,11,"['transactions', 'raise', 'questions', 'slew', 'possible', 'violations', '.']",7,"['The', 'about', 'a', 'of']",4,0.36,
Sentence 25,33,"['fact', ',', 'experts', 'said', ',', 'scheme', 'brazen', 'appears', 'defy', 'explanation', ',', 'ranking', 'among', 'egregious', 'campaign', 'finance', 'violations', 'modern', 'history', '.']",20,"['In', 'these', 'all', 'the', 'was', 'so', 'that', 'it', 'to', 'it', 'the', 'most', 'in']",13,0.39,
Sentence 26,117,"['Saurav', 'Ghosh', ',', 'director', 'federal', 'reform', 'Campaign', 'Legal', 'Center', ',', 'called', 'arrangement', '“', 'jaw-dropping.', '”', 'Jordan', 'Libowitz', ',', 'communications', 'director', 'Citizens', 'Responsibility', 'Ethics', 'Washington', ',', 'said', 'Walker', '“', 'used', 'campaign', 'funnel', 'money', 'business', ',', '’', 'one', 'biggest', 'campaign', 'finance', 'crimes', '’', 'ever', 'heard', 'of.', '”', 'Brendan', 'Fischer', ',', 'campaign', 'finance', 'lawyer', 'deputy', 'executive', 'director', 'Documented', ',', 'remarked', 'exchanges', '“', 'stunning', ',', 'knowledge', ',', 'without', 'parallel', 'recent', 'history.', '”', '“', 'Campaign', 'finance', 'laws', 'designed', 'prevent', 'massive', 'under-the-table', 'payments', 'like', 'described', ',', '”', 'Fischer', 'said', '.']",84,"['of', 'at', 'the', 'at', 'for', 'and', 'in', 'if', 'the', 'to', 'into', 'his', 'own', 'that', 's', 'of', 'the', 'I', 've', 'a', 'and', 'of', 'that', 'the', 'were', 'and', 'to', 'my', 'in', 'are', 'to', 'those', 'here']",33,0.28,
Sentence 27,87,"['“', '’', 'facts', ',', 'emails', 'point', 'highly', 'illegal', ',', 'potentially', 'even', 'criminal', 'activity.', '”', 'Paul', 'S.', 'Ryan', ',', 'campaign', 'finance', 'specialist', 'deputy', 'executive', 'director', 'Funders', '’', 'Committee', 'Civic', 'Participation', ',', 'said', 'situation', 'suggests', '“', 'criminal', 'violation', '”', '“', 'extraordinary', 'unprecedented', '25', 'years', 'campaign', 'finance', 'watchdog', 'work.', '”', '“', '’', 'legal', 'way', 'could', 'played', ',', '”', 'Ryan', 'said', '.']",58,"['While', 'we', 'don', 't', 'have', 'all', 'the', 'these', 'to', 'a', 'and', 'at', 'the', 'for', 'the', 'a', 'that', 'is', 'and', 'in', 'my', 'of', 'There', 's', 'no', 'that', 'this', 'have', 'out']",29,0.33,
Sentence 28,20,"['Neither', 'Walker', 'wife', ',', 'Julie', 'Blanchard', ',', 'returned', 'Daily', 'Beast', '’', 'detailed', 'request', 'comment', '.']",15,"['nor', 'his', 'The', 's', 'for']",5,0.25,
Sentence 29,16,"['Representatives', 'Washington', 'also', '’', 'reply', 'Daily', 'Beast', '’', 'questions', '.']",10,"['for', 'didn', 't', 'to', 'The', 's']",6,0.38,
Sentence 30,12,"['Federal', 'law', 'prohibits', 'candidates', 'converting', 'campaign', 'donations', 'personal', 'use', '.']",10,"['from', 'to']",2,0.17,
Sentence 31,25,"['law', 'also', 'limits', 'much', 'money', 'individuals', 'contribute', 'campaign', ',', 'well', 'much', 'candidates', 'solicit', 'donors', '.']",15,"['The', 'how', 'can', 'to', 'a', 'as', 'as', 'how', 'can', 'from']",10,0.4,
Sentence 32,18,"['Candidates', 'also', 'solicit', ',', 'accept', ',', 'facilitate', 'contributions', 'name', 'another', 'person', '.']",12,"['can', 'not', 'or', 'in', 'the', 'of']",6,0.33,
Sentence 33,28,"['According', 'legal', 'experts', ',', 'campaign', 'finance', 'violations', 'become', 'criminal', 'violation', '“', 'knowing', 'willful', '”', '—essentially', ',', 'person', 'understands', 'laws', '.']",20,"['to', 'if', 'the', 'was', 'and', 'if', 'the', 'the']",8,0.29,
Sentence 34,27,"['time', 'first', 'email', ',', 'Walker', 'already', 'candidate', 'half', 'year', ',', 'raising', 'millions', 'dollars', 'along', 'way', '.']",16,"['At', 'the', 'of', 'the', 'had', 'been', 'a', 'for', 'a', 'of', 'the']",11,0.41,
Sentence 35,42,"['repeatedly', 'coached', 'fundraising', 'limits', 'restrictions', 'since', 'beginning', 'campaign', ',', 'according', 'person', 'involved', 'conversations—a', 'fact', 'demonstrated', 'emails', 'Walker', 'provides', 'breakdown', 'federal', 'donation', 'limits', '.']",23,"['And', 'he', 'was', 'on', 'and', 'the', 'of', 'his', 'to', 'a', 'in', 'those', 'that', 'is', 'in', 'the', 'when', 'a', 'of']",19,0.45,
Sentence 36,33,"['Daily', 'Beast', 'reported', 'last', 'month', 'Walker', '’', 'wife', ',', 'Julie', 'Blanchard—out', 'concerns', 'campaign', '’', 'impact', 'income', 'stream—tried', 'personally', 'profit', 'campaign', '.']",21,"['The', 'that', 's', 'of', 'about', 'the', 's', 'on', 'their', 'to', 'from', 'the']",12,0.36,
Sentence 37,8,"['Walker', 'staffers', 'repeatedly', 'waved', '.']",5,"['But', 'her', 'off']",3,0.38,
Sentence 38,23,"['Walker', 'claimed', 'net', 'worth', '$', '29', 'million', '$', '62', 'million', ',', 'according', 'recent', 'personal', 'financial', 'disclosure', '.']",17,"['a', 'between', 'and', 'to', 'his', 'most']",6,0.26,
