Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 29,26,"['1', ',', 'Wallen', 'would', 'become', 'third', 'solo', 'male', 'artist', 'overall', 'least', 'two', 'albums', 'spend', '10', 'weeks', '.']",17,"['only', 'the', 'to', 'have', 'at', 'or', 'more', 'at', 'No']",9,0.35,
Sentence 30,20,"['1', ',', 'since', 'Billboard', '200', 'began', 'publishing', 'regular', ',', 'weekly', 'basis', 'March', '1956', '.']",14,"['each', 'the', 'on', 'a', 'in', 'of']",6,0.3,
Sentence 31,9,"['would', 'join', 'Elvis', 'Presley', 'Henry', 'Mancini', '.']",7,"['He', 'and']",2,0.22,
Sentence 32,30,"['former', 'four', 'times', '(', 'self-titled', 'album', '[', '10', 'weeks', '1956', ']', 'soundtracks', 'Loving', '[', '10', ',', '1957', ']', ',', 'G.I', '.']",21,"['The', 'did', 'it', 'his', 'in', 'and', 'the', 'for', 'You']",9,0.3,
Sentence 33,47,"['Blues', '[', '10', ',', '1960-61', ']', 'Blue', 'Hawaii', '[', '20', ',', '1961-62', ']', ')', 'latter', 'twice', '(', 'soundtracks', 'Music', 'Peter', 'Gunn', '[', '10', ',', '1959', ']', 'Breakfast', 'Tiffany', '’', '[', '12', ',', '1962', ']', ')', '.']",36,"['and', 'and', 'the', 'did', 'so', 'the', 'The', 'From', 'and', 'at', 's']",11,0.23,
Sentence 34,19,"['Suga', '’', 'solo', 'debut', 'studio', 'effort', 'D-Day', ',', 'alias', 'Agust', ',', 'debuts', '.']",13,"['s', 'under', 'the', 'D', 'at', 'No']",6,0.32,
Sentence 35,13,"['2', 'Billboard', '200', ',', '140,000', 'equivalent', 'album', 'units', 'earned', '.']",10,"['on', 'the', 'with']",3,0.23,
Sentence 36,30,"['’', 'first', 'top', '10', 'artist', ',', 'thus', 'making', 'third', 'member', 'BTS', 'score', 'solo', 'top', '10', 'Billboard', '200', '.']",18,"['It', 's', 'the', 'for', 'the', 'him', 'the', 'of', 'to', 'a', 'on', 'the']",12,0.4,
Sentence 37,10,"['Earlier', 'year', ',', 'Jimin', 'also', 'bowed', '.']",7,"['this', 'at', 'No']",3,0.3,
Sentence 38,22,"['2', 'solo', 'debut', ',', 'FACE', '(', 'April', '8-dated', 'chart', ')', ',', 'December', ',', 'RM', 'peaked', '.']",16,"['with', 'his', 'while', 'in', 'at', 'No']",6,0.27,
Sentence 39,8,"['3', 'Indigo', '(', 'Dec.', '31', ')', '.']",7,['with'],1,0.12,
Sentence 40,14,"['BTS', 'clocked', 'seven', 'top', '10s', ',', 'six', 'hit', '.']",9,"['itself', 'has', 'of', 'which', 'No']",5,0.36,
Sentence 41,2,"['1', '.']",2,[],0,0.0,
Sentence 42,55,"['D-Day', '’', '140,000', 'units', ',', 'album', 'sales', 'comprise', '122,000', '(', '’', 'top-selling', 'album', 'week', 'claims', 'fourth-largest', 'sales', 'week', '2023', ')', ',', 'SEA', 'units', 'comprise', '12,500', '(', 'equaling', '17.9', 'million', 'on-demand', 'official', 'streams', 'set', '’', 'tracks', ')', 'TEA', 'units', 'comprise', '5,500', '.']",41,"['Of', 's', 'it', 's', 'the', 'of', 'the', 'and', 'the', 'of', 'of', 'the', 's', 'and']",14,0.25,
