Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 1,48,"['Adam', 'Lambert', 'Returns', '‘', 'American', 'Idol', '’', 'Cover', '‘', '’', 'Stand', 'Rain', '’', '–', 'Billboard', 'Adam', 'Lambert', 'back', ""'American"", 'Ido', ""'"", 'stage', 'Sunday', 'powerful', 'cover', ""'"", 'Ca', ""n't"", 'Stand', 'Rain', '.', ""'""]",32,"['to', 'For', 'of', 'I', 'Can', 't', 'the', 'was', 'on', 'the', 'on', 'for', 'a', 'of', 'I', 'the']",16,0.33,
Sentence 2,14,"['Queen', 'frontman', 'solo', 'star', 'blew', 'away', 'judges', 'Sunday', 'night', '.']",10,"['The', 'and', 'the', 'on']",4,0.29,
Sentence 3,57,"['Gil', 'Kaufman', 'Adam', 'Lambert', 'made', 'name', 'back', '2009', 'battled', 'runner-up', 'sot', 'American', 'Idol', '‘', 'eighth', 'season', 'repertoire', 'included', 'soaring', ',', 'powerful', 'covers', 'songs', 'Johnny', 'Cash', 'Smokey', 'Robinson', 'displayed', 'flair', 'finding', 'unique', 'lane', 'well-loved', 'classics', '.']",35,"['By', 'a', 'for', 'himself', 'in', 'when', 'he', 'into', 'the', 'on', 's', 'with', 'a', 'that', 'of', 'by', 'and', 'that', 'his', 'for', 'a', 'on']",22,0.39,
Sentence 4,94,"['years', 'solo', 'hits', 'ongoing', 'stint', 'fronting', 'classic', 'rock', 'powerhouse', 'Queen', ',', 'Lambert', 'back', 'familiar', 'ground', 'Sunday', 'night', '(', 'April', '30', ')', 'returned', 'Idol', 'stage', 'rocking', 'cover', '1973', 'Anne', 'Peebles', 'hit', '“', '’', 'Stand', 'Rain.', '”', 'slow-burn', 'ballad', '—', 'famously', 'covered', 'Tina', 'Turner', '1984', 'Private', 'Dancer', 'album', '—', 'got', 'electric', 'reboot', 'singer', '’', 'hands', 'thanks', 'set', 'surrounded', 'digital', 'purple', 'rain', 'showers', '.']",61,"['After', 'of', 'and', 'an', 'was', 'on', 'on', 'when', 'he', 'to', 'the', 'for', 'a', 'of', 'the', 'I', 'Can', 't', 'the', 'The', 'by', 'in', 'on', 'her', 'a', 'in', 'the', 's', 'to', 'a', 'that', 'him', 'with']",33,0.35,
Sentence 5,64,"['blue', 'makeup', 'tears', 'dripping', 'eyes', 'typically', 'understated', 'all-leather', 'ensemble', 'spiked', 'sparkle', 'accents', ',', 'fingerless', 'gloves', ',', 'black', 'platform', 'books', 'mesh', 'tank', 'top', ',', 'Lambert', 'bumped', 'grinded', 'way', 'song', ',', 'hitting', 'high', 'notes', '’', 'expect', 'adding', 'patented', 'glam', 'magic', 'R', '&', '&', 'B', 'burner', '.']",44,"['With', 'from', 'his', 'and', 'a', 'with', 'and', 'a', 'and', 'his', 'through', 'the', 'all', 'the', 'you', 'd', 'and', 'his', 'to', 'the']",20,0.31,
Sentence 6,23,"['Lambert', 'dropped', 'time', 'meet', 'year', '’', 'Idol', 'top', '10', ',', 'revealed', 'Sunday', 'night', '.']",14,"['by', 'just', 'in', 'to', 'this', 's', 'which', 'was', 'on']",9,0.39,
Sentence 7,38,"['singes', 'vying', 'year', '’', 'title', ':', 'Wé', 'Ani', ',', 'Marybeth', 'Byrd', ',', 'Megan', 'Danielle', ',', 'Madison', ',', 'Warren', 'Peay', ',', 'Zachariah', 'Smith', ',', 'Oliver', 'Steele', ',', 'Colin', 'Stough', 'Iam', 'Tongi', '.']",31,"['The', 'for', 'this', 's', 'are', 'Haven', 'and']",7,0.18,
Sentence 8,73,"['latter', 'serious', 'roll', 'season', ',', 'earning', 'hugs', 'bringing', 'tears', 'judges', '’', 'eyes', 'gritty', 'story', 'soulful', 'vocals', ',', 'including', 'Sunday', 'night', 'Tongi', 'ditched', 'guitar', 'moving', 'cover', 'Sam', 'Cooke', '’', '“', 'Bring', 'Home', 'Me.', '”', 'Check', 'Lambert', '’', 'cover', '“', '’', 'Sand', 'Rain', '”', '.']",43,"['The', 'has', 'been', 'on', 'a', 'this', 'and', 'to', 'the', 'with', 'his', 'and', 'on', 'when', 'his', 'for', 'a', 'of', 's', 'It', 'On', 'to', 'out', 's', 'of', 'I', 'Can', 't', 'the', 'below']",30,0.41,
Sentence 9,17,"['Get', 'weekly', 'rundowns', 'straight', 'inbox', 'daily', 'briefing', 'matters', 'music', 'industry']",10,"['to', 'your', 'A', 'on', 'what', 'in', 'the']",7,0.41,
